From Station,To Station,Coordenadas 1,Coordenadas 2,Distancia
ano patissia,aghios antonios,"(38.020949, 23.734997)","(38.006111, 23.699722)",3.503189866708461
ano patissia,sepolia,"(38.020949, 23.734997)","(38.002786, 23.713583)",2.756538990113606
ano patissia,larissa st.,"(38.020949, 23.734997)","(37.992289, 23.720556)",3.4288296253948167
ano patissia,metaxourghio,"(38.020949, 23.734997)","(37.9858, 23.721)",4.096293320279581
ano patissia,panepistimio,"(38.020949, 23.734997)","(37.980278, 23.733056)",4.525611980517753
ano patissia,syntagma,"(38.020949, 23.734997)","(37.97499, 23.73556)",5.110652803722348
ano patissia,akropoli,"(38.020949, 23.734997)","(37.96875, 23.729583)",5.823628702694732
ano patissia,sygroy - fix,"(38.020949, 23.734997)","(37.964605, 23.7268)",6.306219373153548
ano patissia,neos kosmos,"(38.020949, 23.734997)","(37.95778, 23.72861)",7.0463483052508895
ano patissia,aghios ioannis,"(38.020949, 23.734997)","(37.9565, 23.7342)",7.166752089801636
ano patissia,dafni,"(38.020949, 23.734997)","(37.949236, 23.737222)",7.976516718517597
ano patissia,aghios dimitrios,"(38.020949, 23.734997)","(37.940278, 23.740694)",8.984104669553567
ano patissia,ilioupoli,"(38.020949, 23.734997)","(37.929583, 23.744514)",10.19363959778585
ano patissia,alimos,"(38.020949, 23.734997)","(37.918056, 23.744514)",11.471570562033135
ano patissia,argyroupoli,"(38.020949, 23.734997)","(37.903056, 23.745903)",13.14394215238381
ano patissia,elliniko,"(38.020949, 23.734997)","(37.892569, 23.747153)",14.314953725967701
ano patissia,dimotiko theatro,"(38.020949, 23.734997)","(37.942924, 23.647588)",11.574218832795355
ano patissia,maniatika,"(38.020949, 23.734997)","(37.95968, 23.640033)",10.755095729841766
ano patissia,nikea,"(38.020949, 23.734997)","(37.966666, 23.633333)",10.76108197089159
ano patissia,korydallos,"(38.020949, 23.734997)","(37.9789, 23.6405)",9.509040922857144
ano patissia,aghia varvara,"(38.020949, 23.734997)","(37.989722, 23.659444)",7.475099698968204
ano patissia,aghia marina,"(38.020949, 23.734997)","(37.9972, 23.6674)",6.484402079222152
ano patissia,egaleo,"(38.020949, 23.734997)","(37.9913, 23.6772)",6.04254196539706
ano patissia,eleonas,"(38.020949, 23.734997)","(37.9878, 23.6925)",5.239370910021541
ano patissia,kerameikos,"(38.020949, 23.734997)","(37.9786, 23.7115)",5.139424094606089
ano patissia,evangelismos,"(38.020949, 23.734997)","(37.976388, 23.746944)",5.064342282256736
ano patissia,megaro moussikis,"(38.020949, 23.734997)","(37.97861, 23.7525)",4.9513991048693216
ano patissia,ambelokipi,"(38.020949, 23.734997)","(37.98722, 23.7575)",4.237182898113428
ano patissia,panormou,"(38.020949, 23.734997)","(37.9931, 23.7637)",3.989184552269252
ano patissia,katehaki,"(38.020949, 23.734997)","(37.9954, 23.7727)",4.356890306232967
ano patissia,ethniki amyna,"(38.020949, 23.734997)","(38.0, 23.785555)",5.004584602290732
ano patissia,holargos,"(38.020949, 23.734997)","(38.001666, 23.812222)",7.097275380841656
ano patissia,nomismatokopio,"(38.020949, 23.734997)","(38.00917, 23.80583)",6.3420404215195845
ano patissia,aghia paraskevi,"(38.020949, 23.734997)","(38.017222, 23.8125)",6.8019078191852165
ano patissia,halandri,"(38.020949, 23.734997)","(38.02167, 23.82083)",7.519179228194709
ano patissia,douk. plakentias,"(38.020949, 23.734997)","(38.023361, 23.833055)",8.593717620404071
ano patissia,pallini,"(38.020949, 23.734997)","(38.00528, 23.86972)",11.93061724409485
ano patissia,peania - kantza,"(38.020949, 23.734997)","(37.98417, 23.87)",12.515952470341304
ano patissia,koropi,"(38.020949, 23.734997)","(37.91278, 23.89583)",18.53244831038879
ano patissia,airport,"(38.020949, 23.734997)","(37.9369, 23.9448)",20.627494008766536
perissos,pefkakia,"(38.032778, 23.744722)","(38.036944, 23.75)",0.6544224221402442
perissos,nea ionia,"(38.032778, 23.744722)","(38.041528, 23.755)",1.3254745163344996
perissos,iraklio,"(38.032778, 23.744722)","(38.0463, 23.7662)",2.408054202408463
perissos,irini,"(38.032778, 23.744722)","(38.0432, 23.7834)",3.5800765077579415
perissos,neratziotissa,"(38.032778, 23.744722)","(38.040333, 23.788996)",3.967442880139252
perissos,maroussi,"(38.032778, 23.744722)","(38.0562, 23.805)",5.886069913491098
perissos,kat,"(38.032778, 23.744722)","(38.0648, 23.8095)",6.697240165037847
perissos,kifissia,"(38.032778, 23.744722)","(38.0737, 23.8083)",7.189937213775949
perissos,anthoupoli,"(38.032778, 23.744722)","(38.016944, 23.691667)",4.9696011535210385
perissos,peristeri,"(38.032778, 23.744722)","(38.012981, 23.695731)",4.823061047874481
perissos,aghios antonios,"(38.032778, 23.744722)","(38.006111, 23.699722)",4.932736898526142
perissos,sepolia,"(38.032778, 23.744722)","(38.002786, 23.713583)",4.308482812531588
perissos,larissa st.,"(38.032778, 23.744722)","(37.992289, 23.720556)",4.975123811467002
perissos,metaxourghio,"(38.032778, 23.744722)","(37.9858, 23.721)",5.621985532531156
perissos,panepistimio,"(38.032778, 23.744722)","(37.980278, 23.733056)",5.926546485265825
perissos,syntagma,"(38.032778, 23.744722)","(37.97499, 23.73556)",6.475690891851697
perissos,akropoli,"(38.032778, 23.744722)","(37.96875, 23.729583)",7.242120632151709
perissos,sygroy - fix,"(38.032778, 23.744722)","(37.964605, 23.7268)",7.741459020479652
perissos,neos kosmos,"(38.032778, 23.744722)","(37.95778, 23.72861)",8.458079932939796
perissos,aghios ioannis,"(38.032778, 23.744722)","(37.9565, 23.7342)",8.531707605351658
perissos,dafni,"(38.032778, 23.744722)","(37.949236, 23.737222)",9.312681483184965
perissos,aghios dimitrios,"(38.032778, 23.744722)","(37.940278, 23.740694)",10.291600958025567
perissos,ilioupoli,"(38.032778, 23.744722)","(37.929583, 23.744514)",11.474790786084368
perissos,alimos,"(38.032778, 23.744722)","(37.918056, 23.744514)",12.756535022925732
perissos,argyroupoli,"(38.032778, 23.744722)","(37.903056, 23.745903)",14.424819715901766
perissos,elliniko,"(38.032778, 23.744722)","(37.892569, 23.747153)",15.592007585974079
perissos,dimotiko theatro,"(38.032778, 23.744722)","(37.942924, 23.647588)",13.12594395110959
perissos,maniatika,"(38.032778, 23.744722)","(37.95968, 23.640033)",12.256509542924695
perissos,nikea,"(38.032778, 23.744722)","(37.966666, 23.633333)",12.219034231002317
perissos,korydallos,"(38.032778, 23.744722)","(37.9789, 23.6405)",10.921361131604856
perissos,aghia varvara,"(38.032778, 23.744722)","(37.989722, 23.659444)",8.873527713141915
perissos,aghia marina,"(38.032778, 23.744722)","(37.9972, 23.6674)",7.844424685737212
perissos,egaleo,"(38.032778, 23.744722)","(37.9913, 23.6772)",7.501006410815751
perissos,eleonas,"(38.032778, 23.744722)","(37.9878, 23.6925)",6.778332742101025
perissos,kerameikos,"(38.032778, 23.744722)","(37.9786, 23.7115)",6.690677916970644
perissos,evangelismos,"(38.032778, 23.744722)","(37.976388, 23.746944)",6.273312243189748
perissos,megaro moussikis,"(38.032778, 23.744722)","(37.97861, 23.7525)",6.061644378940347
perissos,ambelokipi,"(38.032778, 23.744722)","(37.98722, 23.7575)",5.188048958150216
perissos,panormou,"(38.032778, 23.744722)","(37.9931, 23.7637)",4.714871776353397
perissos,katehaki,"(38.032778, 23.744722)","(37.9954, 23.7727)",4.825144832349981
perissos,ethniki amyna,"(38.032778, 23.744722)","(38.0, 23.785555)",5.106849545669094
perissos,holargos,"(38.032778, 23.744722)","(38.001666, 23.812222)",6.8508087580605705
perissos,nomismatokopio,"(38.032778, 23.744722)","(38.00917, 23.80583)",5.961960135036807
perissos,aghia paraskevi,"(38.032778, 23.744722)","(38.017222, 23.8125)",6.183736083735984
perissos,halandri,"(38.032778, 23.744722)","(38.02167, 23.82083)",6.779789345266709
perissos,douk. plakentias,"(38.032778, 23.744722)","(38.023361, 23.833055)",7.807568487939008
perissos,pallini,"(38.032778, 23.744722)","(38.00528, 23.86972)",11.368742313386484
perissos,peania - kantza,"(38.032778, 23.744722)","(37.98417, 23.87)",12.234593000330301
perissos,koropi,"(38.032778, 23.744722)","(37.91278, 23.89583)",18.801117878765687
perissos,airport,"(38.032778, 23.744722)","(37.9369, 23.9448)",20.521641124247488
pefkakia,nea ionia,"(38.036944, 23.75)","(38.041528, 23.755)",0.671975941483851
pefkakia,iraklio,"(38.036944, 23.75)","(38.0463, 23.7662)",1.7592548500150662
pefkakia,irini,"(38.036944, 23.75)","(38.0432, 23.7834)",3.0065873961168794
pefkakia,neratziotissa,"(38.036944, 23.75)","(38.040333, 23.788996)",3.435870344541766
pefkakia,maroussi,"(38.036944, 23.75)","(38.0562, 23.805)",5.270710174903699
pefkakia,kat,"(38.036944, 23.75)","(38.0648, 23.8095)",6.061165082374323
pefkakia,kifissia,"(38.036944, 23.75)","(38.0737, 23.8083)",6.5391747154479285
pefkakia,anthoupoli,"(38.036944, 23.75)","(38.016944, 23.691667)",5.5724324838470825
pefkakia,peristeri,"(38.036944, 23.75)","(38.012981, 23.695731)",5.44945217466729
pefkakia,aghios antonios,"(38.036944, 23.75)","(38.006111, 23.699722)",5.581356339373112
pefkakia,sepolia,"(38.036944, 23.75)","(38.002786, 23.713583)",4.960147927940114
pefkakia,larissa st.,"(38.036944, 23.75)","(37.992289, 23.720556)",5.595439734268059
pefkakia,metaxourghio,"(38.036944, 23.75)","(37.9858, 23.721)",6.22868630880739
pefkakia,panepistimio,"(38.036944, 23.75)","(37.980278, 23.733056)",6.473493559002811
pefkakia,syntagma,"(38.036944, 23.75)","(37.97499, 23.73556)",7.004191971770135
pefkakia,akropoli,"(38.036944, 23.75)","(37.96875, 23.729583)",7.791000109798394
pefkakia,sygroy - fix,"(38.036944, 23.75)","(37.964605, 23.7268)",8.29663576785585
pefkakia,neos kosmos,"(38.036944, 23.75)","(37.95778, 23.72861)",8.999982228529538
pefkakia,aghios ioannis,"(38.036944, 23.75)","(37.9565, 23.7342)",9.051489632956146
pefkakia,dafni,"(38.036944, 23.75)","(37.949236, 23.737222)",9.81676943368155
pefkakia,aghios dimitrios,"(38.036944, 23.75)","(37.940278, 23.740694)",10.779678263082005
pefkakia,ilioupoli,"(38.036944, 23.75)","(37.929583, 23.744514)",11.947693479247125
pefkakia,alimos,"(38.036944, 23.75)","(37.918056, 23.744514)",13.22850279981205
pefkakia,argyroupoli,"(38.036944, 23.75)","(37.903056, 23.745903)",14.89201803553366
pefkakia,elliniko,"(38.036944, 23.75)","(37.892569, 23.747153)",16.055729670056763
pefkakia,dimotiko theatro,"(38.036944, 23.75)","(37.942924, 23.647588)",13.778464592414837
pefkakia,maniatika,"(38.036944, 23.75)","(37.95968, 23.640033)",12.909737920566823
pefkakia,nikea,"(38.036944, 23.75)","(37.966666, 23.633333)",12.867242671297245
pefkakia,korydallos,"(38.036944, 23.75)","(37.9789, 23.6405)",11.56266929243445
pefkakia,aghia varvara,"(38.036944, 23.75)","(37.989722, 23.659444)",9.513638044378393
pefkakia,aghia marina,"(38.036944, 23.75)","(37.9972, 23.6674)",8.47878316853618
pefkakia,egaleo,"(38.036944, 23.75)","(37.9913, 23.6772)",8.1507588063922
pefkakia,eleonas,"(38.036944, 23.75)","(37.9878, 23.6925)",7.432201049385527
pefkakia,kerameikos,"(38.036944, 23.75)","(37.9786, 23.7115)",7.312077521709486
pefkakia,evangelismos,"(38.036944, 23.75)","(37.976388, 23.746944)",6.738850590785908
pefkakia,megaro moussikis,"(38.036944, 23.75)","(37.97861, 23.7525)",6.490150918398521
pefkakia,ambelokipi,"(38.036944, 23.75)","(37.98722, 23.7575)",5.567969387430589
pefkakia,panormou,"(38.036944, 23.75)","(37.9931, 23.7637)",5.020795546221045
pefkakia,katehaki,"(38.036944, 23.75)","(37.9954, 23.7727)",5.0293348302872305
pefkakia,ethniki amyna,"(38.036944, 23.75)","(38.0, 23.785555)",5.155251833966274
pefkakia,holargos,"(38.036944, 23.75)","(38.001666, 23.812222)",6.715455112388081
pefkakia,nomismatokopio,"(38.036944, 23.75)","(38.00917, 23.80583)",5.78396800670337
pefkakia,aghia paraskevi,"(38.036944, 23.75)","(38.017222, 23.8125)",5.897317883214752
pefkakia,halandri,"(38.036944, 23.75)","(38.02167, 23.82083)",6.432130055270855
pefkakia,douk. plakentias,"(38.036944, 23.75)","(38.023361, 23.833055)",7.4296671217069346
pefkakia,pallini,"(38.036944, 23.75)","(38.00528, 23.86972)",11.062451942014395
pefkakia,peania - kantza,"(38.036944, 23.75)","(37.98417, 23.87)",12.040098914260922
pefkakia,koropi,"(38.036944, 23.75)","(37.91278, 23.89583)",18.8150917483827
pefkakia,airport,"(38.036944, 23.75)","(37.9369, 23.9448)",20.376573579480937
nea ionia,iraklio,"(38.041528, 23.755)","(38.0463, 23.7662)",1.1151265600775426
nea ionia,irini,"(38.041528, 23.755)","(38.0432, 23.7834)",2.4939920890447826
nea ionia,neratziotissa,"(38.041528, 23.755)","(38.040333, 23.788996)",2.980129268547579
nea ionia,maroussi,"(38.041528, 23.755)","(38.0562, 23.805)",4.672311805963817
nea ionia,kat,"(38.041528, 23.755)","(38.0648, 23.8095)",5.428461716266255
nea ionia,kifissia,"(38.041528, 23.755)","(38.0737, 23.8083)",5.880050772674714
nea ionia,anthoupoli,"(38.041528, 23.755)","(38.016944, 23.691667)",6.184189966273095
nea ionia,peristeri,"(38.041528, 23.755)","(38.012981, 23.695731)",6.084952025992338
nea ionia,aghios antonios,"(38.041528, 23.755)","(38.006111, 23.699722)",6.241377760839544
nea ionia,sepolia,"(38.041528, 23.755)","(38.002786, 23.713583)",5.632088650036617
nea ionia,larissa st.,"(38.041528, 23.755)","(37.992289, 23.720556)",6.251537891472276
nea ionia,metaxourghio,"(38.041528, 23.755)","(37.9858, 23.721)",6.875393462116821
nea ionia,panepistimio,"(38.041528, 23.755)","(37.980278, 23.733056)",7.076840077431396
nea ionia,syntagma,"(38.041528, 23.755)","(37.97499, 23.73556)",7.592207664233005
nea ionia,akropoli,"(38.041528, 23.755)","(37.96875, 23.729583)",8.393377442683938
nea ionia,sygroy - fix,"(38.041528, 23.755)","(37.964605, 23.7268)",8.903191832794594
nea ionia,neos kosmos,"(38.041528, 23.755)","(37.95778, 23.72861)",9.595168055966207
nea ionia,aghios ioannis,"(38.041528, 23.755)","(37.9565, 23.7342)",9.628762300353229
nea ionia,dafni,"(38.041528, 23.755)","(37.949236, 23.737222)",10.379986048071546
nea ionia,aghios dimitrios,"(38.041528, 23.755)","(37.940278, 23.740694)",11.328088951191164
nea ionia,ilioupoli,"(38.041528, 23.755)","(37.929583, 23.744514)",12.481611035747571
nea ionia,alimos,"(38.041528, 23.755)","(37.918056, 23.744514)",13.760206229318515
nea ionia,argyroupoli,"(38.041528, 23.755)","(37.903056, 23.745903)",15.418039500362994
nea ionia,elliniko,"(38.041528, 23.755)","(37.892569, 23.747153)",16.57778580067569
nea ionia,dimotiko theatro,"(38.041528, 23.755)","(37.942924, 23.647588)",14.450440516549653
nea ionia,maniatika,"(38.041528, 23.755)","(37.95968, 23.640033)",13.576027260987884
nea ionia,nikea,"(38.041528, 23.755)","(37.966666, 23.633333)",13.525310038459079
nea ionia,korydallos,"(38.041528, 23.755)","(37.9789, 23.6405)",12.2117049958955
nea ionia,aghia varvara,"(38.041528, 23.755)","(37.989722, 23.659444)",10.161677008721242
nea ionia,aghia marina,"(38.041528, 23.755)","(37.9972, 23.6674)",9.120409464517634
nea ionia,egaleo,"(38.041528, 23.755)","(37.9913, 23.6772)",8.811637085412398
nea ionia,eleonas,"(38.041528, 23.755)","(37.9878, 23.6925)",8.10379185125978
nea ionia,kerameikos,"(38.041528, 23.755)","(37.9786, 23.7115)",7.967826737523278
nea ionia,evangelismos,"(38.041528, 23.755)","(37.976388, 23.746944)",7.2775541127940615
nea ionia,megaro moussikis,"(38.041528, 23.755)","(37.97861, 23.7525)",6.999599729645061
nea ionia,ambelokipi,"(38.041528, 23.755)","(37.98722, 23.7575)",6.042752713874166
nea ionia,panormou,"(38.041528, 23.755)","(37.9931, 23.7637)",5.438621186640434
nea ionia,katehaki,"(38.041528, 23.755)","(37.9954, 23.7727)",5.358443775427889
nea ionia,ethniki amyna,"(38.041528, 23.755)","(38.0, 23.785555)",5.337341278307277
nea ionia,holargos,"(38.041528, 23.755)","(38.001666, 23.812222)",6.6911625140277575
nea ionia,nomismatokopio,"(38.041528, 23.755)","(38.00917, 23.80583)",5.724441807122147
nea ionia,aghia paraskevi,"(38.041528, 23.755)","(38.017222, 23.8125)",5.71567446874221
nea ionia,halandri,"(38.041528, 23.755)","(38.02167, 23.82083)",6.174091302880127
nea ionia,douk. plakentias,"(38.041528, 23.755)","(38.023361, 23.833055)",7.128591373426096
nea ionia,pallini,"(38.041528, 23.755)","(38.00528, 23.86972)",10.827093198792909
nea ionia,peania - kantza,"(38.041528, 23.755)","(37.98417, 23.87)",11.923964309418809
nea ionia,koropi,"(38.041528, 23.755)","(37.91278, 23.89583)",18.902927088363978
nea ionia,airport,"(38.041528, 23.755)","(37.9369, 23.9448)",20.29823318545229
iraklio,irini,"(38.0463, 23.7662)","(38.0432, 23.7834)",1.5451349417942353
iraklio,neratziotissa,"(38.0463, 23.7662)","(38.040333, 23.788996)",2.103647825398062
iraklio,maroussi,"(38.0463, 23.7662)","(38.0562, 23.805)",3.5712885040040847
iraklio,kat,"(38.0463, 23.7662)","(38.0648, 23.8095)",4.313336177624623
iraklio,kifissia,"(38.0463, 23.7662)","(38.0737, 23.8083)",4.782107176476642
iraklio,anthoupoli,"(38.0463, 23.7662)","(38.016944, 23.691667)",7.298617980832104
iraklio,peristeri,"(38.0463, 23.7662)","(38.012981, 23.695731)",7.19878006809117
iraklio,aghios antonios,"(38.0463, 23.7662)","(38.006111, 23.699722)",7.340072858447758
iraklio,sepolia,"(38.0463, 23.7662)","(38.002786, 23.713583)",6.682331894221265
iraklio,larissa st.,"(38.0463, 23.7662)","(37.992289, 23.720556)",7.215011156020923
iraklio,metaxourghio,"(38.0463, 23.7662)","(37.9858, 23.721)",7.806134086172916
iraklio,panepistimio,"(38.0463, 23.7662)","(37.980278, 23.733056)",7.894692508234979
iraklio,syntagma,"(38.0463, 23.7662)","(37.97499, 23.73556)",8.371380330766888
iraklio,akropoli,"(38.0463, 23.7662)","(37.96875, 23.729583)",9.200624307122403
iraklio,sygroy - fix,"(38.0463, 23.7662)","(37.964605, 23.7268)",9.717892838460878
iraklio,neos kosmos,"(38.0463, 23.7662)","(37.95778, 23.72861)",10.379430254182052
iraklio,aghios ioannis,"(38.0463, 23.7662)","(37.9565, 23.7342)",10.371514710535658
iraklio,dafni,"(38.0463, 23.7662)","(37.949236, 23.737222)",11.087709461135994
iraklio,aghios dimitrios,"(38.0463, 23.7662)","(37.940278, 23.740694)",11.99913317761354
iraklio,ilioupoli,"(38.0463, 23.7662)","(37.929583, 23.744514)",13.116769317509434
iraklio,alimos,"(38.0463, 23.7662)","(37.918056, 23.744514)",14.386207987763388
iraklio,argyroupoli,"(38.0463, 23.7662)","(37.903056, 23.745903)",16.02707887566246
iraklio,elliniko,"(38.0463, 23.7662)","(37.892569, 23.747153)",17.175477691155734
iraklio,dimotiko theatro,"(38.0463, 23.7662)","(37.942924, 23.647588)",15.497280555408212
iraklio,maniatika,"(38.0463, 23.7662)","(37.95968, 23.640033)",14.662047415281167
iraklio,nikea,"(38.0463, 23.7662)","(37.966666, 23.633333)",14.626211195127373
iraklio,korydallos,"(38.0463, 23.7662)","(37.9789, 23.6405)",13.320628023586282
iraklio,aghia varvara,"(38.0463, 23.7662)","(37.989722, 23.659444)",11.271137239869486
iraklio,aghia marina,"(38.0463, 23.7662)","(37.9972, 23.6674)",10.232778604257245
iraklio,egaleo,"(38.0463, 23.7662)","(37.9913, 23.6772)",9.908915578507722
iraklio,eleonas,"(38.0463, 23.7662)","(37.9878, 23.6925)",9.165030058851295
iraklio,kerameikos,"(38.0463, 23.7662)","(37.9786, 23.7115)",8.923797995508961
iraklio,evangelismos,"(38.0463, 23.7662)","(37.976388, 23.746944)",7.954812986309898
